,code,name,p_change,price,change,open,high,low,preprice,pe,volratio,turnover,range,volume,selling,buying,amount,totals,industry,area,floats,fvalues,abvalues,avgprice,strength,activity,avgturnover,attack,interval3,interval6
2487,603002,宏昌电子,-0.98,5.04,-0.05,5.08,5.18,5.03,5.09,38.85,0.84,1.05,2.95,63308.0,37088.0,26220.0,32291700.0,6.14,化工原料,广东,6.06,30.53,30.97,5.1,-0.67,1582.0,0.0007,0.2,-7.01,-24.78
2488,300285,国瓷材料,-0.98,22.17,-0.22,22.3,22.52,21.95,22.39,44.02,0.97,1.12,2.55,45734.0,19631.0,26102.0,102081072.0,5.98,陶瓷,山东,4.08,90.47,132.64,22.32,-0.67,2184.0,0.0005,1.0,36.43,-3.73
2489,002694,顾地科技,-0.99,8.03,-0.08,8.13,8.25,8.02,8.11,0.0,0.7,3.61,2.84,179421.0,95561.0,83860.0,146023248.0,5.97,塑料,湖北,4.97,39.9,47.95,8.14,-0.68,2616.0,0.0014,0.12,-63.18,-63.18
2490,603618,杭电股份,-0.99,7.02,-0.07,7.06,7.1,7.01,7.09,26.95,0.59,0.24,1.27,16731.0,10935.0,5796.0,11785875.0,6.87,电气设备,浙江,6.87,48.22,48.22,7.04,-0.67,651.0,0.0004,0.14,-2.9,-24.6
2491,603689,皖天然气,-0.99,11.03,-0.11,11.08,11.14,11.0,11.14,21.51,0.8,1.05,1.26,17573.0,10795.0,6778.0,19431988.0,3.36,供气供热,安徽,1.67,18.46,37.06,11.06,-0.67,869.0,0.0012,0.27,-8.99,-34.54
2492,002528,英飞拓,-0.99,5.01,-0.05,5.02,5.07,5.0,5.06,0.0,0.53,0.45,1.38,37680.0,23444.0,14235.0,18929472.0,10.46,电脑设备,深圳,8.39,42.06,52.42,5.02,-0.68,928.0,0.0005,0.2,13.61,-6.36
2493,300282,汇冠股份,-0.99,17.0,-0.17,17.14,17.49,16.49,17.17,59.67,2.09,1.13,5.82,25126.0,14659.0,10466.0,42368616.0,2.5,电脑设备,北京,2.23,37.89,42.42,16.86,-0.68,659.0,0.0017,3.09,-0.99,-10.1
2494,000505,京粮控股,-0.99,8.0,-0.08,8.08,8.09,7.95,8.08,44.18,0.78,1.33,1.73,48041.0,28449.0,19591.0,38479780.0,6.86,食品,海南,3.6,28.84,54.86,8.01,-0.68,1206.0,0.0011,0.63,-6.76,-15.07
2495,002672,东江环保,-0.99,14.96,-0.15,15.11,15.28,14.95,15.11,27.32,0.96,0.66,2.18,43019.0,21542.0,21476.0,65066980.0,8.87,环境保护,广东,6.51,97.37,102.77,15.13,-0.68,1561.0,0.0004,0.07,2.19,-8.22
2496,000800,一汽轿车,-0.99,8.97,-0.09,9.05,9.06,8.96,9.06,69.89,0.74,0.49,1.1,68676.0,39108.0,29567.0,61852536.0,16.28,汽车整车,吉林,14.12,126.63,145.99,9.01,-0.68,1620.0,0.0003,0.11,-19.62,-17.63
2497,603444,吉比特,-1.0,153.22,-1.54,154.8,155.55,153.02,154.76,17.91,0.94,1.14,1.63,4719.0,2771.0,1947.0,72774176.0,0.72,互联网,福建,0.41,63.2,110.14,154.22,-0.68,1581.0,0.0007,0.13,-14.12,-31.01
2498,600628,新世界,-1.0,8.94,-0.09,8.97,9.01,8.91,9.03,11.42,0.71,0.28,1.11,14658.0,8923.0,5735.0,13139001.0,6.47,百货,上海,5.32,47.54,57.83,8.96,-0.68,1232.0,0.0002,0.34,-8.31,-13.2
2499,000021,深科技,-1.0,8.94,-0.09,8.95,9.15,8.93,9.03,38.49,0.45,1.34,2.44,196294.0,104715.0,91578.0,176963184.0,14.71,电脑设备,深圳,14.69,131.36,131.53,9.02,-0.69,3376.0,0.0004,0.11,6.68,-4.28
2500,002666,德联集团,-1.0,6.95,-0.07,7.02,7.04,6.92,7.02,62.31,0.42,1.3,1.71,57796.0,38960.0,18836.0,40146960.0,7.54,化工原料,广东,4.44,30.86,52.43,6.95,-0.69,1454.0,0.0009,0.43,12.82,27.29
2501,002055,得润电子,-1.0,17.87,-0.18,18.1,18.15,17.86,18.05,63.26,0.76,0.45,1.61,19173.0,10929.0,8244.0,34447248.0,4.67,元器件,深圳,4.27,76.22,83.48,17.97,-0.69,1064.0,0.0004,0.06,-0.17,-18.74
2502,600068,葛洲坝,-1.0,7.94,-0.08,8.01,8.04,7.92,8.02,12.06,0.76,0.52,1.5,238999.0,132884.0,106114.0,190552864.0,46.05,建筑施工,湖北,46.05,365.62,365.62,7.97,-0.68,4143.0,0.0001,0.25,-15.17,-12.65
2503,603083,剑桥科技,-1.0,38.7,-0.39,39.0,39.53,38.5,39.09,0.0,0.8,6.82,2.63,16692.0,8963.0,7728.0,65058624.0,0.98,通信设备,上海,0.24,9.47,37.88,38.98,-0.68,1719.0,0.004,0.52,-2.07,-18.32
2504,600939,重庆建工,-1.0,5.95,-0.06,5.98,6.02,5.94,6.01,46.28,0.73,0.4,1.33,16377.0,9990.0,6386.0,9788413.0,18.15,建筑施工,重庆,4.1,24.37,107.96,5.98,-0.68,895.0,0.0004,0.17,-16.43,-15.84
2505,002428,云南锗业,-1.0,10.9,-0.11,10.97,11.08,10.87,11.01,1053.73,1.04,1.61,1.91,103998.0,54262.0,49735.0,113995280.0,6.53,小金属,云南,6.44,70.21,71.19,10.96,-0.69,2606.0,0.0006,0.28,-12.66,-3.02
2506,300493,润欣科技,-1.0,13.85,-0.14,13.89,14.37,13.6,13.99,78.12,0.6,3.42,5.5,52781.0,27248.0,25533.0,74240672.0,3.0,通信设备,上海,1.55,21.4,41.55,14.07,-0.69,1977.0,0.0017,1.84,20.96,-6.17
2507,300210,森远股份,-1.0,4.94,-0.05,4.99,5.02,4.88,4.99,33.03,1.16,0.67,2.81,23755.0,17964.0,5791.0,11792168.0,4.84,专用机械,辽宁,3.52,17.39,23.92,4.96,-0.69,491.0,0.0014,1.23,-1.2,-25.83
2508,000599,青岛双星,-1.0,5.92,-0.06,6.0,6.01,5.91,5.98,45.99,0.77,0.38,1.67,23870.0,13246.0,10624.0,14196944.0,8.36,汽车配件,山东,6.28,37.18,49.47,5.95,-0.69,497.0,0.0008,0.17,1.54,1.02
2509,600280,中央商场,-1.0,8.87,-0.09,8.9,9.02,8.87,8.96,64.06,0.53,0.55,1.67,62976.0,40418.0,22558.0,56202136.0,11.48,百货,江苏,11.48,101.86,101.86,8.92,-0.69,1981.0,0.0003,0.0,21.01,3.26
2510,002768,国恩股份,-1.0,24.63,-0.25,24.79,24.79,24.53,24.88,30.17,0.89,0.79,1.05,6868.0,3363.0,3505.0,16917296.0,2.71,塑料,山东,0.87,21.43,66.81,24.63,-0.69,550.0,0.0014,0.41,-2.42,-3.9
2511,600706,曲江文旅,-1.01,17.71,-0.18,17.88,17.94,17.7,17.89,26.54,0.94,0.48,1.34,8539.0,6360.0,2179.0,15170036.0,1.8,旅游服务,陕西,1.78,31.51,31.79,17.77,-0.69,434.0,0.0011,0.06,-2.15,-5.04
2512,603766,隆鑫通用,-1.01,5.9,-0.06,5.96,6.0,5.89,5.96,14.79,1.07,0.46,1.85,96075.0,63657.0,32418.0,57061184.0,21.13,摩托车,重庆,20.94,123.53,124.67,5.94,-0.69,2175.0,0.0002,0.17,-12.98,-13.36
2513,600996,贵广网络,-1.01,8.85,-0.09,8.91,8.96,8.82,8.94,41.82,0.82,0.68,1.57,20341.0,12708.0,7633.0,18078004.0,10.43,影视音像,贵州,2.98,26.37,92.27,8.89,-0.69,1250.0,0.0005,0.34,-12.29,-13.57
2514,300381,溢多利,-1.01,10.8,-0.11,10.48,10.88,10.48,10.91,95.19,0.67,0.17,3.67,5469.0,2596.0,2873.0,5889608.0,4.07,饲料,广东,3.3,35.6,43.93,10.77,-0.7,511.0,0.0003,3.05,7.46,-12.83
2515,002498,汉缆股份,-1.01,2.94,-0.03,2.96,2.99,2.92,2.97,60.82,1.24,0.27,2.36,88918.0,26700.0,62218.0,26187814.0,33.27,电气设备,山东,33.26,97.78,97.81,2.95,-0.7,733.0,0.0004,0.68,-6.37,-8.98
2516,002243,通产丽星,-1.01,6.86,-0.07,6.95,6.95,6.81,6.93,49.37,0.77,0.37,2.02,13325.0,7967.0,5358.0,9171480.0,3.65,塑料,深圳,3.65,25.04,25.04,6.88,-0.7,356.0,0.001,0.73,-1.86,-18.14
2517,600848,上海临港,-1.01,23.49,-0.24,23.75,23.96,23.42,23.73,98.54,0.82,0.83,2.28,33102.0,20026.0,13075.0,78278840.0,11.2,园区开发,上海,4.0,93.86,263.07,23.65,-0.69,1812.0,0.0005,0.3,3.85,-2.89
2518,002785,万里石,-1.01,10.75,-0.11,10.93,10.98,10.7,10.86,139.59,0.52,1.36,2.58,13178.0,8209.0,4969.0,14334859.0,2.0,其他建材,福建,0.97,10.42,21.5,10.88,-0.7,742.0,0.0018,0.47,-0.09,-24.03
2519,300376,易事特,-1.02,6.81,-0.07,6.88,6.9,6.77,6.88,46.7,0.68,0.31,1.89,71438.0,44153.0,27285.0,48779232.0,23.29,电气设备,广东,22.98,156.51,158.58,6.83,-0.71,1615.0,0.0002,0.59,-5.29,-21.63
2520,000407,胜利股份,-1.02,5.83,-0.06,5.89,5.89,5.79,5.89,38.92,0.73,0.5,1.7,36979.0,21383.0,15596.0,21554306.0,8.8,供气供热,山东,7.38,43.0,51.31,5.83,-0.71,697.0,0.0007,0.69,-12.86,-22.99
2521,600131,岷江水电,-1.02,5.81,-0.06,5.81,5.87,5.8,5.87,19.84,1.03,0.38,1.19,15115.0,10945.0,4169.0,8797006.0,5.04,水力发电,四川,3.97,23.09,29.29,5.82,-0.71,572.0,0.0007,0.17,3.57,-21.27
2522,603886,元祖股份,-1.02,15.47,-0.16,15.54,15.64,15.41,15.63,0.0,0.44,1.06,1.47,12798.0,8492.0,4305.0,19869632.0,2.4,食品,上海,1.21,18.75,37.13,15.53,-0.71,822.0,0.0013,0.39,-19.59,-23.23
2523,002534,杭锅股份,-1.03,7.72,-0.08,7.88,7.88,7.71,7.8,18.55,1.0,0.41,2.18,29724.0,18718.0,11005.0,23087778.0,7.39,专用机械,浙江,7.28,56.17,57.08,7.77,-0.72,1075.0,0.0004,0.13,-15.44,-30.39
2524,600837,海通证券,-1.03,11.56,-0.12,11.64,11.68,11.55,11.68,19.19,0.77,0.29,1.11,233780.0,133855.0,99924.0,271296480.0,115.02,证券,上海,80.92,935.45,935.45,11.6,-0.71,3875.0,0.0001,0.09,-15.56,-19.16
2525,603655,朗博科技,-1.03,22.15,-0.23,22.34,22.65,22.03,22.38,46.27,1.0,8.05,2.77,21345.0,11290.0,10055.0,47695380.0,1.06,汽车配件,江苏,0.27,5.87,23.48,22.34,-0.71,1468.0,0.0055,0.54,-21.31,185.81
2526,300471,厚普股份,-1.03,7.69,-0.08,7.73,7.81,7.65,7.77,0.0,0.82,1.31,2.06,29076.0,19967.0,9109.0,22521706.0,3.71,专用机械,四川,2.23,17.13,28.5,7.75,-0.72,1137.0,0.0011,0.52,-6.79,-44.03
2527,300528,幸福蓝海,-1.03,11.51,-0.12,11.55,11.76,11.5,11.63,23.81,0.99,1.56,2.24,23678.0,14873.0,8805.0,27495750.0,3.73,影视音像,江苏,1.52,17.48,42.89,11.61,-0.72,1251.0,0.0012,0.09,-2.62,-14.1
2528,002125,湘潭电化,-1.03,8.63,-0.09,8.71,8.75,8.61,8.72,72.26,0.94,0.62,1.61,16037.0,11387.0,4649.0,13881349.0,3.46,化工原料,湖南,2.59,22.35,29.83,8.66,-0.72,568.0,0.0011,0.23,-3.03,-17.97
2529,000078,海王生物,-1.03,5.75,-0.06,5.79,5.82,5.75,5.81,24.92,0.83,0.55,1.2,101299.0,50632.0,50666.0,58572616.0,26.47,生物制药,深圳,18.57,106.76,152.18,5.78,-0.72,2540.0,0.0002,0.0,4.17,-3.04
2530,000976,华铁股份,-1.03,8.62,-0.09,8.71,8.72,8.54,8.71,160.62,1.06,0.7,2.07,41017.0,22557.0,18460.0,35327368.0,15.96,运输设备,广东,5.87,50.56,137.55,8.61,-0.72,634.0,0.0011,0.94,5.64,3.48
2531,600936,广西广电,-1.04,5.73,-0.06,5.76,5.8,5.72,5.79,50.7,0.74,0.13,1.38,15787.0,10027.0,5760.0,9077490.0,16.71,影视音像,广西,11.96,68.53,95.75,5.75,-0.72,834.0,0.0002,0.17,-6.53,-16.47
2532,002172,澳洋科技,-1.04,4.77,-0.05,4.79,4.81,4.75,4.82,39.65,0.87,0.35,1.24,19833.0,10167.0,9666.0,9495939.0,7.35,化纤,江苏,5.69,27.15,35.08,4.79,-0.73,362.0,0.001,0.42,-6.47,-24.53
2533,300660,江苏雷利,-1.04,60.81,-0.64,61.57,61.57,60.56,61.45,32.01,0.59,1.47,1.64,3708.0,2082.0,1626.0,22682352.0,1.02,电气设备,江苏,0.25,15.37,61.98,61.17,-0.73,578.0,0.0025,0.41,-0.6,-18.01
2534,300607,拓斯达,-1.04,66.5,-0.7,67.78,67.89,66.11,67.2,64.37,0.54,0.99,2.65,5679.0,3149.0,2530.0,37882544.0,1.3,专用机械,广东,0.57,38.14,86.74,66.71,-0.73,730.0,0.0014,0.59,18.75,-0.4
2535,002743,富煌钢构,-1.04,8.54,-0.09,8.58,8.68,8.53,8.63,69.54,0.52,0.44,1.74,14672.0,8547.0,6125.0,12598317.0,3.37,钢加工,安徽,3.32,28.35,28.8,8.59,-0.73,582.0,0.0008,0.12,-6.46,-27.69
2536,300251,光线传媒,-1.04,11.38,-0.12,11.4,11.63,11.34,11.5,4.19,0.66,1.08,2.52,296635.0,142936.0,153699.0,340362304.0,29.34,影视音像,北京,27.52,313.18,333.84,11.47,-0.73,3996.0,0.0003,0.35,-10.53,16.36
2537,601881,中国银河,-1.04,10.43,-0.11,10.45,10.53,10.37,10.54,26.06,1.02,1.76,1.52,216047.0,126448.0,89599.0,225423328.0,101.37,证券,北京,12.29,128.14,672.35,10.43,-0.73,3040.0,0.0006,0.58,-8.59,-12.5
2538,600184,光电股份,-1.05,17.99,-0.19,17.9,18.21,17.56,18.18,710.36,1.5,0.72,3.58,30249.0,12035.0,18213.0,54301380.0,5.09,专用机械,湖北,4.19,75.34,91.53,17.95,-0.73,2601.0,0.0003,2.45,9.23,-10.72
2539,600386,北巴传媒,-1.05,4.73,-0.05,4.77,4.79,4.72,4.78,62.97,0.75,0.28,1.46,22710.0,15363.0,7346.0,10776182.0,8.06,公共交通,北京,8.06,38.14,38.14,4.75,-0.73,521.0,0.0005,0.21,-1.87,-14.77
2540,601010,文峰股份,-1.05,3.78,-0.04,3.8,3.82,3.78,3.82,20.63,0.56,0.19,1.05,34296.0,16650.0,17646.0,13013426.0,18.48,超市连锁,江苏,18.48,69.85,69.85,3.79,-0.73,483.0,0.0004,0.0,1.34,-5.74
2541,601226,华电重工,-1.05,4.72,-0.05,4.8,4.8,4.71,4.77,0.0,0.57,0.13,1.89,14881.0,10230.0,4650.0,7083030.0,11.55,专用机械,北京,11.55,54.52,54.52,4.76,-0.73,362.0,0.0004,0.21,-2.88,-23.5
2542,002745,木林森,-1.05,18.83,-0.2,18.89,19.08,18.69,19.03,30.03,0.89,1.46,2.05,75902.0,41906.0,33996.0,142916944.0,10.57,半导体,广东,5.2,97.89,198.97,18.83,-0.74,2821.0,0.0005,0.75,-9.47,-20.48
2543,603077,和邦生物,-1.05,1.88,-0.02,1.88,1.89,1.86,1.9,83.33,0.82,0.38,1.58,332932.0,188949.0,143983.0,62418192.0,88.31,化工原料,四川,88.31,166.03,166.03,1.87,-0.74,2374.0,0.0002,1.08,-8.74,-11.32
2544,600854,春兰股份,-1.05,4.7,-0.05,4.72,4.74,4.68,4.75,23.28,0.9,0.62,1.26,32381.0,18771.0,13610.0,15246644.0,5.19,家用电器,江苏,5.19,24.41,24.41,4.71,-0.74,750.0,0.0008,0.43,-2.08,-13.92
2545,002524,光正集团,-1.05,7.51,-0.08,7.45,7.88,7.38,7.59,0.0,0.93,6.4,6.59,320478.0,161925.0,158553.0,244290336.0,5.03,供气供热,新疆,5.01,37.63,37.8,7.62,-0.74,3433.0,0.0019,1.76,18.27,25.17
2546,002105,信隆健康,-1.05,5.63,-0.06,5.69,5.73,5.62,5.69,0.0,0.65,0.24,1.93,8824.0,5371.0,3453.0,4986920.0,3.69,文教休闲,深圳,3.69,20.75,20.75,5.65,-0.74,304.0,0.0008,0.18,0.72,-17.81
2547,002267,陕天然气,-1.06,7.5,-0.08,7.58,7.59,7.48,7.58,6.64,0.96,0.54,1.45,59502.0,39296.0,20205.0,44770060.0,11.12,供气供热,陕西,11.12,83.41,83.41,7.52,-0.75,1314.0,0.0004,0.27,-3.47,-8.2
2548,002218,拓日新能,-1.06,3.75,-0.04,3.79,3.79,3.75,3.79,201.37,0.5,0.36,1.06,44258.0,30943.0,13315.0,16664971.0,12.36,半导体,深圳,12.16,45.59,46.36,3.77,-0.75,711.0,0.0005,0.0,-13.99,-27.61
2549,000960,锡业股份,-1.06,13.99,-0.15,14.1,14.2,13.93,14.14,33.22,0.82,1.07,1.91,129142.0,65216.0,63925.0,181631040.0,16.69,小金属,云南,12.09,169.2,233.46,14.06,-0.75,3183.0,0.0003,0.43,-14.8,8.2
2550,002673,西部证券,-1.06,9.32,-0.1,9.43,9.43,9.31,9.42,50.23,0.81,0.37,1.27,129577.0,66359.0,63218.0,121313048.0,35.02,证券,陕西,35.02,326.37,326.37,9.36,-0.75,2923.0,0.0001,0.11,-23.17,-29.45
2551,600805,悦达投资,-1.06,5.59,-0.06,5.66,5.7,5.58,5.65,29.24,0.83,0.45,2.12,38181.0,24216.0,13965.0,21487248.0,8.51,综合类,江苏,8.5,47.53,47.57,5.63,-0.74,920.0,0.0005,0.18,0.36,-12.93
2552,002346,柘中股份,-1.06,16.75,-0.18,16.76,17.07,16.72,16.93,114.55,0.78,0.5,2.07,19526.0,11610.0,7916.0,32993312.0,4.42,电气设备,上海,3.91,65.51,73.96,16.9,-0.75,1357.0,0.0004,0.18,-0.77,-29.53
2553,300002,神州泰岳,-1.06,6.51,-0.07,6.56,6.61,6.5,6.58,0.0,0.51,0.47,1.67,64434.0,31395.0,33039.0,42250508.0,19.61,软件服务,北京,13.83,90.06,127.67,6.56,-0.75,1578.0,0.0003,0.15,7.25,0.15
2554,000721,西安饮食,-1.06,4.65,-0.05,4.7,4.72,4.63,4.7,0.0,0.71,0.33,1.91,14481.0,9848.0,4633.0,6751187.0,4.99,酒店餐饮,陕西,4.36,20.27,23.21,4.66,-0.75,358.0,0.0009,0.43,-1.27,-24.39
2555,300450,先导智能,-1.06,65.09,-0.7,65.93,67.48,65.0,65.79,41.39,0.76,2.16,3.77,36507.0,18673.0,17833.0,242090544.0,4.4,专用机械,江苏,1.69,109.99,286.49,66.31,-0.75,3075.0,0.0007,0.14,25.05,-4.0
2556,002355,兴民智通,-1.06,9.29,-0.1,9.38,9.45,9.25,9.39,57.85,0.85,0.39,2.13,15297.0,10186.0,5111.0,14267406.0,6.25,汽车配件,山东,3.9,36.25,58.04,9.33,-0.75,571.0,0.0007,0.43,-7.01,-11.02
2557,000776,广发证券,-1.07,15.79,-0.17,15.98,16.0,15.76,15.96,19.71,0.81,0.26,1.5,153415.0,101923.0,51492.0,243471552.0,76.21,证券,广东,59.19,934.66,934.66,15.87,-0.76,3695.0,0.0001,0.19,-15.2,-10.28
2558,300355,蒙草生态,-1.07,9.27,-0.1,9.32,9.44,9.24,9.37,218.65,0.71,1.3,2.13,150302.0,84076.0,66225.0,140322000.0,16.04,环境保护,内蒙,11.58,107.39,148.71,9.34,-0.76,2794.0,0.0005,0.32,-17.38,-29.67
2559,000821,京山轻机,-1.07,12.04,-0.13,12.14,12.24,12.03,12.17,38.89,0.71,0.94,1.73,32469.0,16836.0,15632.0,39448824.0,5.38,轻工机械,湖北,3.45,41.57,64.8,12.15,-0.76,950.0,0.001,0.08,15.55,-10.42
2560,000060,中金岭南,-1.07,9.26,-0.1,9.31,9.35,9.23,9.36,17.74,0.82,0.49,1.28,108979.0,67187.0,41792.0,101188888.0,23.8,铅锌,深圳,22.12,204.8,220.37,9.29,-0.76,2108.0,0.0002,0.33,-23.34,-15.2
2561,000617,中油资本,-1.07,12.93,-0.14,13.1,13.1,12.8,13.07,15.08,1.25,0.33,2.3,9632.0,7331.0,2300.0,12469288.0,90.3,多元金融,山东,2.88,37.18,1167.59,12.95,-0.76,726.0,0.0005,1.02,-8.82,-11.44
2562,603076,乐惠国际,-1.07,34.14,-0.37,34.45,34.8,33.88,34.51,34.86,0.5,4.21,2.67,7846.0,4793.0,3053.0,26903420.0,0.75,专用机械,浙江,0.19,6.37,25.43,34.29,-0.76,771.0,0.0055,0.77,13.95,-10.04
2563,000543,皖能电力,-1.08,4.6,-0.05,4.62,4.65,4.6,4.65,24.01,0.67,0.3,1.08,54289.0,26673.0,27615.0,25106638.0,17.9,火力发电,安徽,17.9,82.36,82.36,4.62,-0.77,1850.0,0.0002,0.0,-6.69,-10.16
2564,600230,沧州大化,-1.08,36.74,-0.4,36.77,37.19,36.72,37.14,6.79,0.6,1.05,1.27,30970.0,16605.0,14364.0,114467232.0,2.94,农药化肥,河北,2.94,108.08,108.08,36.96,-0.76,2129.0,0.0005,0.05,-19.69,-22.98
2565,600589,广东榕泰,-1.08,5.5,-0.06,5.52,5.56,5.44,5.56,29.67,0.58,0.42,2.16,26534.0,16529.0,10005.0,14640168.0,7.05,塑料,广东,6.27,34.49,38.79,5.52,-0.76,570.0,0.0007,1.1,-2.48,-12.0
2566,601126,四方股份,-1.08,6.41,-0.07,6.46,6.52,6.37,6.48,0.0,0.67,0.24,2.31,19838.0,13052.0,6785.0,12728383.0,8.13,电气设备,北京,8.13,52.12,52.12,6.42,-0.76,843.0,0.0003,0.63,-5.46,-23.42
2567,002251,步 步 高,-1.08,14.65,-0.16,14.85,14.99,14.65,14.81,18.89,0.63,0.43,2.3,34474.0,18296.0,16177.0,51032180.0,8.64,超市连锁,湖南,8.03,117.69,126.56,14.8,-0.77,1758.0,0.0002,0.0,-22.94,-3.36
2568,600853,龙建股份,-1.08,4.56,-0.05,4.61,4.63,4.54,4.61,0.0,0.34,0.62,1.95,33365.0,19647.0,13717.0,15235209.0,6.44,建筑施工,黑龙江,5.37,24.48,29.37,4.57,-0.77,690.0,0.0009,0.44,0.22,-11.97
2569,000885,同力水泥,-1.08,13.68,-0.15,13.8,14.1,13.64,13.83,13.19,1.07,0.91,3.33,45030.0,26141.0,18888.0,62464648.0,4.96,水泥,河南,4.96,67.91,67.91,13.87,-0.77,1981.0,0.0005,0.29,-14.5,-20.14
2570,603055,台华新材,-1.09,15.48,-0.17,15.51,15.71,15.27,15.65,27.18,1.11,5.62,2.81,37960.0,22083.0,15876.0,58754864.0,5.48,纺织,浙江,0.68,10.46,84.77,15.48,-0.77,1565.0,0.0036,1.38,-1.53,-7.58
2571,601601,中国太保,-1.09,32.65,-0.36,32.95,33.49,32.6,33.01,19.72,0.92,0.36,2.7,223807.0,116198.0,107609.0,740648704.0,90.62,保险,上海,62.87,2052.61,2052.61,33.09,-0.77,4116.0,0.0001,0.15,-20.91,-20.09
2572,300437,清水源,-1.09,19.04,-0.21,19.02,19.35,18.65,19.25,20.79,0.97,2.13,3.64,26994.0,15939.0,11055.0,51241828.0,2.18,化工原料,河南,1.27,24.13,41.57,18.98,-0.78,2094.0,0.001,2.09,30.5,20.51
2573,002389,南洋科技,-1.09,16.32,-0.18,16.6,16.65,16.32,16.5,280.05,0.66,0.62,2.0,33155.0,19703.0,13452.0,54736496.0,9.47,元器件,浙江,5.37,87.64,154.58,16.51,-0.78,1267.0,0.0005,0.0,3.1,-23.92
2574,601611,中国核建,-1.09,9.05,-0.1,9.15,9.15,9.05,9.15,45.87,0.68,0.33,1.09,31831.0,21752.0,10079.0,28922048.0,26.25,建筑施工,北京,9.62,87.04,237.56,9.09,-0.78,1168.0,0.0003,0.0,-9.86,-11.79
2575,300119,瑞普生物,-1.09,11.75,-0.13,11.83,11.97,11.65,11.88,30.87,0.57,2.43,2.69,49736.0,25691.0,24045.0,58669504.0,4.04,生物制药,天津,2.05,24.06,47.53,11.8,-0.78,1720.0,0.0014,0.86,17.5,1.82
2576,600398,海澜之家,-1.09,12.65,-0.14,12.79,13.0,12.61,12.79,12.56,0.96,0.34,3.05,154929.0,80952.0,73977.0,198400256.0,44.93,服饰,江苏,44.93,568.33,568.33,12.81,-0.78,3027.0,0.0001,0.32,10.58,41.66
2577,002631,德尔未来,-1.1,9.03,-0.1,9.18,9.23,9.01,9.13,48.33,0.47,0.76,2.41,48956.0,27699.0,21257.0,44607184.0,6.5,家居用品,江苏,6.46,58.32,58.74,9.11,-0.79,1582.0,0.0005,0.22,4.39,-28.95
2578,601118,海南橡胶,-1.1,5.4,-0.06,5.45,5.45,5.35,5.46,0.0,0.55,0.57,1.83,224776.0,129634.0,95142.0,121361680.0,42.79,橡胶,海南,39.31,212.28,231.09,5.4,-0.78,2498.0,0.0002,0.93,-1.82,-5.59
2579,300217,东方电热,-1.1,2.7,-0.03,2.72,2.73,2.7,2.73,39.33,0.76,0.55,1.1,49334.0,29456.0,19877.0,13378305.0,12.73,电器仪表,江苏,8.92,24.09,34.38,2.71,-0.79,680.0,0.0008,0.0,-2.88,-10.6
2580,002197,证通电子,-1.1,9.9,-0.11,10.03,10.15,9.9,10.01,308.94,0.54,1.13,2.5,49321.0,29060.0,20260.0,49404512.0,5.15,电器仪表,深圳,4.35,43.03,51.0,10.02,-0.79,1304.0,0.0009,0.0,-4.07,-18.52
2581,600188,兖州煤业,-1.1,13.45,-0.15,13.6,13.65,13.38,13.6,7.41,0.63,0.66,1.99,194517.0,106085.0,88431.0,262332768.0,49.12,煤炭开采,山东,29.6,398.1,398.12,13.49,-0.79,3798.0,0.0002,0.52,-30.13,-3.17
2582,600522,中天科技,-1.1,9.86,-0.11,9.95,10.12,9.84,9.97,16.88,0.58,1.19,2.81,324195.0,166608.0,157586.0,323067392.0,30.66,通信设备,江苏,27.31,269.29,302.31,9.97,-0.79,4011.0,0.0003,0.2,-16.16,-34.92
2583,002545,东方铁塔,-1.1,7.17,-0.08,7.21,7.26,7.16,7.25,86.84,0.69,0.38,1.38,23567.0,13257.0,10309.0,16962538.0,12.91,钢加工,山东,6.18,44.34,92.58,7.2,-0.79,864.0,0.0004,0.14,-17.3,-17.3
2584,002034,旺能环境,-1.1,44.8,-0.5,45.07,45.6,44.1,45.3,54.85,0.87,0.67,3.31,3559.0,2131.0,1428.0,15973781.0,2.45,环境保护,浙江,0.53,23.76,109.78,44.88,-0.79,532.0,0.0013,1.59,-1.5,-22.57
2585,600291,西水股份,-1.1,15.22,-0.17,15.19,15.63,15.11,15.39,19.48,1.14,1.39,3.38,135674.0,76822.0,58852.0,208577488.0,10.93,保险,内蒙,9.79,148.99,166.36,15.37,-0.79,3307.0,0.0004,0.73,-27.66,-39.05
2586,300213,佳讯飞鸿,-1.11,8.05,-0.09,8.1,8.15,7.96,8.14,95.24,0.44,1.68,2.33,62950.0,34630.0,28320.0,50748416.0,5.95,通信设备,北京,3.76,30.24,47.89,8.06,-0.8,1755.0,0.001,1.13,20.33,-4.17
2587,600677,航天通信,-1.11,10.72,-0.12,10.79,10.96,10.68,10.84,0.0,0.47,2.93,2.58,121903.0,69742.0,52161.0,132038496.0,5.22,通信设备,浙江,4.16,44.64,55.94,10.83,-0.79,2834.0,0.001,0.37,11.55,-10.14
2588,600233,圆通速递,-1.11,15.15,-0.17,15.26,15.35,15.15,15.32,33.91,0.59,0.18,1.31,14154.0,7462.0,6691.0,21531548.0,28.25,仓储物流,辽宁,7.83,118.68,428.06,15.21,-0.79,1195.0,0.0002,0.0,-1.75,-15.46
